表章項目_code,表章項目,人口及び人口増減_code,人口及び人口増減,男女別_code,男女別,人口_code,人口,全国・都道府県_code,全国・都道府県,時間軸（年間）_code,時間軸（年間）,unit,value
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,03000,岩手県,2023001011,2023年10月～2024年9月,人,0
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,04000,宮城県,2023001011,2023年10月～2024年9月,人,9
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,05000,秋田県,2023001011,2023年10月～2024年9月,人,3
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,06000,山形県,2023001011,2023年10月～2024年9月,人,1
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,07000,福島県,2023001011,2023年10月～2024年9月,人,20
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,08000,茨城県,2023001011,2023年10月～2024年9月,人,51
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,09000,栃木県,2023001011,2023年10月～2024年9月,人,29
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,10000,群馬県,2023001011,2023年10月～2024年9月,人,94
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,11000,埼玉県,2023001011,2023年10月～2024年9月,人,316
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,12000,千葉県,2023001011,2023年10月～2024年9月,人,261
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,13000,東京都,2023001011,2023年10月～2024年9月,人,979
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,14000,神奈川県,2023001011,2023年10月～2024年9月,人,304
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,15000,新潟県,2023001011,2023年10月～2024年9月,人,5
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,16000,富山県,2023001011,2023年10月～2024年9月,人,10
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,17000,石川県,2023001011,2023年10月～2024年9月,人,7
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,18000,福井県,2023001011,2023年10月～2024年9月,人,16
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,19000,山梨県,2023001011,2023年10月～2024年9月,人,14
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,20000,長野県,2023001011,2023年10月～2024年9月,人,43
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,21000,岐阜県,2023001011,2023年10月～2024年9月,人,45
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,22000,静岡県,2023001011,2023年10月～2024年9月,人,86
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,23000,愛知県,2023001011,2023年10月～2024年9月,人,385
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,24000,三重県,2023001011,2023年10月～2024年9月,人,53
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,25000,滋賀県,2023001011,2023年10月～2024年9月,人,42
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,26000,京都府,2023001011,2023年10月～2024年9月,人,105
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,27000,大阪府,2023001011,2023年10月～2024年9月,人,558
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,28000,兵庫県,2023001011,2023年10月～2024年9月,人,136
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,29000,奈良県,2023001011,2023年10月～2024年9月,人,13
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,30000,和歌山県,2023001011,2023年10月～2024年9月,人,1
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,31000,鳥取県,2023001011,2023年10月～2024年9月,人,5
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,32000,島根県,2023001011,2023年10月～2024年9月,人,1
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,33000,岡山県,2023001011,2023年10月～2024年9月,人,11
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,34000,広島県,2023001011,2023年10月～2024年9月,人,47
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,35000,山口県,2023001011,2023年10月～2024年9月,人,7
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,36000,徳島県,2023001011,2023年10月～2024年9月,人,3
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,37000,香川県,2023001011,2023年10月～2024年9月,人,1
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,38000,愛媛県,2023001011,2023年10月～2024年9月,人,4
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,39000,高知県,2023001011,2023年10月～2024年9月,人,0
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,40000,福岡県,2023001011,2023年10月～2024年9月,人,163
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,41000,佐賀県,2023001011,2023年10月～2024年9月,人,6
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,42000,長崎県,2023001011,2023年10月～2024年9月,人,6
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,43000,熊本県,2023001011,2023年10月～2024年9月,人,18
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,44000,大分県,2023001011,2023年10月～2024年9月,人,7
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,45000,宮崎県,2023001011,2023年10月～2024年9月,人,0
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,-5
008,人口,212,国籍の異動による純増減,001,男,002,日本人人口,47000,沖縄県,2023001011,2023年10月～2024年9月,人,10
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,00000,全国,2023001011,2023年10月～2024年9月,人,3653
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,01000,北海道,2023001011,2023年10月～2024年9月,人,-2
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,02000,青森県,2023001011,2023年10月～2024年9月,人,-1
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,03000,岩手県,2023001011,2023年10月～2024年9月,人,-5
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,04000,宮城県,2023001011,2023年10月～2024年9月,人,7
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,05000,秋田県,2023001011,2023年10月～2024年9月,人,-2
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,06000,山形県,2023001011,2023年10月～2024年9月,人,6
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,07000,福島県,2023001011,2023年10月～2024年9月,人,11
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,08000,茨城県,2023001011,2023年10月～2024年9月,人,69
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,09000,栃木県,2023001011,2023年10月～2024年9月,人,32
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,10000,群馬県,2023001011,2023年10月～2024年9月,人,149
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,11000,埼玉県,2023001011,2023年10月～2024年9月,人,260
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,12000,千葉県,2023001011,2023年10月～2024年9月,人,274
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,13000,東京都,2023001011,2023年10月～2024年9月,人,759
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,14000,神奈川県,2023001011,2023年10月～2024年9月,人,276
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,15000,新潟県,2023001011,2023年10月～2024年9月,人,-14
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,16000,富山県,2023001011,2023年10月～2024年9月,人,6
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,17000,石川県,2023001011,2023年10月～2024年9月,人,11
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,18000,福井県,2023001011,2023年10月～2024年9月,人,19
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,19000,山梨県,2023001011,2023年10月～2024年9月,人,21
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,20000,長野県,2023001011,2023年10月～2024年9月,人,39
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,21000,岐阜県,2023001011,2023年10月～2024年9月,人,34
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,22000,静岡県,2023001011,2023年10月～2024年9月,人,97
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,23000,愛知県,2023001011,2023年10月～2024年9月,人,424
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,24000,三重県,2023001011,2023年10月～2024年9月,人,54
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,25000,滋賀県,2023001011,2023年10月～2024年9月,人,49
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,26000,京都府,2023001011,2023年10月～2024年9月,人,111
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,27000,大阪府,2023001011,2023年10月～2024年9月,人,581
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,28000,兵庫県,2023001011,2023年10月～2024年9月,人,143
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,29000,奈良県,2023001011,2023年10月～2024年9月,人,27
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,30000,和歌山県,2023001011,2023年10月～2024年9月,人,4
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,31000,鳥取県,2023001011,2023年10月～2024年9月,人,4
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,32000,島根県,2023001011,2023年10月～2024年9月,人,5
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,33000,岡山県,2023001011,2023年10月～2024年9月,人,21
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,34000,広島県,2023001011,2023年10月～2024年9月,人,41
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,35000,山口県,2023001011,2023年10月～2024年9月,人,12
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,36000,徳島県,2023001011,2023年10月～2024年9月,人,6
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,37000,香川県,2023001011,2023年10月～2024年9月,人,-3
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,38000,愛媛県,2023001011,2023年10月～2024年9月,人,-5
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,39000,高知県,2023001011,2023年10月～2024年9月,人,3
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,40000,福岡県,2023001011,2023年10月～2024年9月,人,142
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,41000,佐賀県,2023001011,2023年10月～2024年9月,人,0
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,42000,長崎県,2023001011,2023年10月～2024年9月,人,-1
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,43000,熊本県,2023001011,2023年10月～2024年9月,人,3
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,44000,大分県,2023001011,2023年10月～2024年9月,人,16
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,45000,宮崎県,2023001011,2023年10月～2024年9月,人,-4
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,-8
008,人口,212,国籍の異動による純増減,002,女,002,日本人人口,47000,沖縄県,2023001011,2023年10月～2024年9月,人,-18
008,人口,213,増減の計,000,男女計,001,総人口,00000,全国,2023001011,2023年10月～2024年9月,人,-550127
008,人口,213,増減の計,000,男女計,001,総人口,01000,北海道,2023001011,2023年10月～2024年9月,人,-49463
008,人口,213,増減の計,000,男女計,001,総人口,02000,青森県,2023001011,2023年10月～2024年9月,人,-19690
008,人口,213,増減の計,000,男女計,001,総人口,03000,岩手県,2023001011,2023年10月～2024年9月,人,-18252
008,人口,213,増減の計,000,男女計,001,総人口,04000,宮城県,2023001011,2023年10月～2024年9月,人,-16526
008,人口,213,増減の計,000,男女計,001,総人口,05000,秋田県,2023001011,2023年10月～2024年9月,人,-17066
008,人口,213,増減の計,000,男女計,001,総人口,06000,山形県,2023001011,2023年10月～2024年9月,人,-15299
008,人口,213,増減の計,000,男女計,001,総人口,07000,福島県,2023001011,2023年10月～2024年9月,人,-23793
008,人口,213,増減の計,000,男女計,001,総人口,08000,茨城県,2023001011,2023年10月～2024年9月,人,-18217
008,人口,213,増減の計,000,男女計,001,総人口,09000,栃木県,2023001011,2023年10月～2024年9月,人,-12598
008,人口,213,増減の計,000,男女計,001,総人口,10000,群馬県,2023001011,2023年10月～2024年9月,人,-11873
008,人口,213,増減の計,000,男女計,001,総人口,11000,埼玉県,2023001011,2023年10月～2024年9月,人,369
008,人口,213,増減の計,000,男女計,001,総人口,12000,千葉県,2023001011,2023年10月～2024年9月,人,-5200
008,人口,213,増減の計,000,男女計,001,総人口,13000,東京都,2023001011,2023年10月～2024年9月,人,92383
008,人口,213,増減の計,000,男女計,001,総人口,14000,神奈川県,2023001011,2023年10月～2024年9月,人,-4356
008,人口,213,増減の計,000,男女計,001,総人口,15000,新潟県,2023001011,2023年10月～2024年9月,人,-27433
008,人口,213,増減の計,000,男女計,001,総人口,16000,富山県,2023001011,2023年10月～2024年9月,人,-10086
008,人口,213,増減の計,000,男女計,001,総人口,17000,石川県,2023001011,2023年10月～2024年9月,人,-11084
008,人口,213,増減の計,000,男女計,001,総人口,18000,福井県,2023001011,2023年10月～2024年9月,人,-5697
008,人口,213,増減の計,000,男女計,001,総人口,19000,山梨県,2023001011,2023年10月～2024年9月,人,-5023
008,人口,213,増減の計,000,男女計,001,総人口,20000,長野県,2023001011,2023年10月～2024年9月,人,-16882
008,人口,213,増減の計,000,男女計,001,総人口,21000,岐阜県,2023001011,2023年10月～2024年9月,人,-15588
008,人口,213,増減の計,000,男女計,001,総人口,22000,静岡県,2023001011,2023年10月～2024年9月,人,-28330
008,人口,213,増減の計,000,男女計,001,総人口,23000,愛知県,2023001011,2023年10月～2024年9月,人,-16947
008,人口,213,増減の計,000,男女計,001,総人口,24000,三重県,2023001011,2023年10月～2024年9月,人,-16249
008,人口,213,増減の計,000,男女計,001,総人口,25000,滋賀県,2023001011,2023年10月～2024年9月,人,-4437
008,人口,213,増減の計,000,男女計,001,総人口,26000,京都府,2023001011,2023年10月～2024年9月,人,-15123
008,人口,213,増減の計,000,男女計,001,総人口,27000,大阪府,2023001011,2023年10月～2024年9月,人,-5982
008,人口,213,増減の計,000,男女計,001,総人口,28000,兵庫県,2023001011,2023年10月～2024年9月,人,-32689
008,人口,213,増減の計,000,男女計,001,総人口,29000,奈良県,2023001011,2023年10月～2024年9月,人,-10301
008,人口,213,増減の計,000,男女計,001,総人口,30000,和歌山県,2023001011,2023年10月～2024年9月,人,-11989
008,人口,213,増減の計,000,男女計,001,総人口,31000,鳥取県,2023001011,2023年10月～2024年9月,人,-6213
008,人口,213,増減の計,000,男女計,001,総人口,32000,島根県,2023001011,2023年10月～2024年9月,人,-7517
008,人口,213,増減の計,000,男女計,001,総人口,33000,岡山県,2023001011,2023年10月～2024年9月,人,-15489
008,人口,213,増減の計,000,男女計,001,総人口,34000,広島県,2023001011,2023年10月～2024年9月,人,-23588
008,人口,213,増減の計,000,男女計,001,総人口,35000,山口県,2023001011,2023年10月～2024年9月,人,-16355
008,人口,213,増減の計,000,男女計,001,総人口,36000,徳島県,2023001011,2023年10月～2024年9月,人,-9473
008,人口,213,増減の計,000,男女計,001,総人口,37000,香川県,2023001011,2023年10月～2024年9月,人,-8643
008,人口,213,増減の計,000,男女計,001,総人口,38000,愛媛県,2023001011,2023年10月～2024年9月,人,-15771
008,人口,213,増減の計,000,男女計,001,総人口,39000,高知県,2023001011,2023年10月～2024年9月,人,-10411
008,人口,213,増減の計,000,男女計,001,総人口,40000,福岡県,2023001011,2023年10月～2024年9月,人,-10868
008,人口,213,増減の計,000,男女計,001,総人口,41000,佐賀県,2023001011,2023年10月～2024年9月,人,-6502
008,人口,213,増減の計,000,男女計,001,総人口,42000,長崎県,2023001011,2023年10月～2024年9月,人,-15308
008,人口,213,増減の計,000,男女計,001,総人口,43000,熊本県,2023001011,2023年10月～2024年9月,人,-11722
008,人口,213,増減の計,000,男女計,001,総人口,44000,大分県,2023001011,2023年10月～2024年9月,人,-10914
008,人口,213,増減の計,000,男女計,001,総人口,45000,宮崎県,2023001011,2023年10月～2024年9月,人,-9250
008,人口,213,増減の計,000,男女計,001,総人口,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,-17008
008,人口,213,増減の計,000,男女計,001,総人口,47000,沖縄県,2023001011,2023年10月～2024年9月,人,-1674
008,人口,213,増減の計,000,男女計,002,日本人人口,00000,全国,2023001011,2023年10月～2024年9月,人,-897802
008,人口,213,増減の計,000,男女計,002,日本人人口,01000,北海道,2023001011,2023年10月～2024年9月,人,-60602
008,人口,213,増減の計,000,男女計,002,日本人人口,02000,青森県,2023001011,2023年10月～2024年9月,人,-20531
008,人口,213,増減の計,000,男女計,002,日本人人口,03000,岩手県,2023001011,2023年10月～2024年9月,人,-19806
008,人口,213,増減の計,000,男女計,002,日本人人口,04000,宮城県,2023001011,2023年10月～2024年9月,人,-19750
008,人口,213,増減の計,000,男女計,002,日本人人口,05000,秋田県,2023001011,2023年10月～2024年9月,人,-17718
008,人口,213,増減の計,000,男女計,002,日本人人口,06000,山形県,2023001011,2023年10月～2024年9月,人,-16648
008,人口,213,増減の計,000,男女計,002,日本人人口,07000,福島県,2023001011,2023年10月～2024年9月,人,-26143
008,人口,213,増減の計,000,男女計,002,日本人人口,08000,茨城県,2023001011,2023年10月～2024年9月,人,-27192
008,人口,213,増減の計,000,男女計,002,日本人人口,09000,栃木県,2023001011,2023年10月～2024年9月,人,-18155
008,人口,213,増減の計,000,男女計,002,日本人人口,10000,群馬県,2023001011,2023年10月～2024年9月,人,-20121
008,人口,213,増減の計,000,男女計,002,日本人人口,11000,埼玉県,2023001011,2023年10月～2024年9月,人,-29634
008,人口,213,増減の計,000,男女計,002,日本人人口,12000,千葉県,2023001011,2023年10月～2024年9月,人,-24878
008,人口,213,増減の計,000,男女計,002,日本人人口,13000,東京都,2023001011,2023年10月～2024年9月,人,15110
008,人口,213,増減の計,000,男女計,002,日本人人口,14000,神奈川県,2023001011,2023年10月～2024年9月,人,-28516
008,人口,213,増減の計,000,男女計,002,日本人人口,15000,新潟県,2023001011,2023年10月～2024年9月,人,-29832
008,人口,213,増減の計,000,男女計,002,日本人人口,16000,富山県,2023001011,2023年10月～2024年9月,人,-12297
008,人口,213,増減の計,000,男女計,002,日本人人口,17000,石川県,2023001011,2023年10月～2024年9月,人,-12467
008,人口,213,増減の計,000,男女計,002,日本人人口,18000,福井県,2023001011,2023年10月～2024年9月,人,-8288
008,人口,213,増減の計,000,男女計,002,日本人人口,19000,山梨県,2023001011,2023年10月～2024年9月,人,-7386
008,人口,213,増減の計,000,男女計,002,日本人人口,20000,長野県,2023001011,2023年10月～2024年9月,人,-19672
008,人口,213,増減の計,000,男女計,002,日本人人口,21000,岐阜県,2023001011,2023年10月～2024年9月,人,-21778
008,人口,213,増減の計,000,男女計,002,日本人人口,22000,静岡県,2023001011,2023年10月～2024年9月,人,-37879
008,人口,213,増減の計,000,男女計,002,日本人人口,23000,愛知県,2023001011,2023年10月～2024年9月,人,-34998
008,人口,213,増減の計,000,男女計,002,日本人人口,24000,三重県,2023001011,2023年10月～2024年9月,人,-20434
008,人口,213,増減の計,000,男女計,002,日本人人口,25000,滋賀県,2023001011,2023年10月～2024年9月,人,-6929
008,人口,213,増減の計,000,男女計,002,日本人人口,26000,京都府,2023001011,2023年10月～2024年9月,人,-23589
008,人口,213,増減の計,000,男女計,002,日本人人口,27000,大阪府,2023001011,2023年10月～2024年9月,人,-34930
008,人口,213,増減の計,000,男女計,002,日本人人口,28000,兵庫県,2023001011,2023年10月～2024年9月,人,-43266
008,人口,213,増減の計,000,男女計,002,日本人人口,29000,奈良県,2023001011,2023年10月～2024年9月,人,-12404
008,人口,213,増減の計,000,男女計,002,日本人人口,30000,和歌山県,2023001011,2023年10月～2024年9月,人,-13157
008,人口,213,増減の計,000,男女計,002,日本人人口,31000,鳥取県,2023001011,2023年10月～2024年9月,人,-6852
008,人口,213,増減の計,000,男女計,002,日本人人口,32000,島根県,2023001011,2023年10月～2024年9月,人,-8755
008,人口,213,増減の計,000,男女計,002,日本人人口,33000,岡山県,2023001011,2023年10月～2024年9月,人,-18531
008,人口,213,増減の計,000,男女計,002,日本人人口,34000,広島県,2023001011,2023年10月～2024年9月,人,-27258
008,人口,213,増減の計,000,男女計,002,日本人人口,35000,山口県,2023001011,2023年10月～2024年9月,人,-18740
008,人口,213,増減の計,000,男女計,002,日本人人口,36000,徳島県,2023001011,2023年10月～2024年9月,人,-10441
008,人口,213,増減の計,000,男女計,002,日本人人口,37000,香川県,2023001011,2023年10月～2024年9月,人,-10844
008,人口,213,増減の計,000,男女計,002,日本人人口,38000,愛媛県,2023001011,2023年10月～2024年9月,人,-17977
008,人口,213,増減の計,000,男女計,002,日本人人口,39000,高知県,2023001011,2023年10月～2024年9月,人,-11283
008,人口,213,増減の計,000,男女計,002,日本人人口,40000,福岡県,2023001011,2023年10月～2024年9月,人,-21528
008,人口,213,増減の計,000,男女計,002,日本人人口,41000,佐賀県,2023001011,2023年10月～2024年9月,人,-8211
008,人口,213,増減の計,000,男女計,002,日本人人口,42000,長崎県,2023001011,2023年10月～2024年9月,人,-17588
008,人口,213,増減の計,000,男女計,002,日本人人口,43000,熊本県,2023001011,2023年10月～2024年9月,人,-15694
008,人口,213,増減の計,000,男女計,002,日本人人口,44000,大分県,2023001011,2023年10月～2024年9月,人,-13212
008,人口,213,増減の計,000,男女計,002,日本人人口,45000,宮崎県,2023001011,2023年10月～2024年9月,人,-11418
008,人口,213,増減の計,000,男女計,002,日本人人口,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,-19848
008,人口,213,増減の計,000,男女計,002,日本人人口,47000,沖縄県,2023001011,2023年10月～2024年9月,人,-5732
008,人口,213,増減の計,001,男,001,総人口,00000,全国,2023001011,2023年10月～2024年9月,人,-259754
008,人口,213,増減の計,001,男,001,総人口,01000,北海道,2023001011,2023年10月～2024年9月,人,-22994
008,人口,213,増減の計,001,男,001,総人口,02000,青森県,2023001011,2023年10月～2024年9月,人,-9421
008,人口,213,増減の計,001,男,001,総人口,03000,岩手県,2023001011,2023年10月～2024年9月,人,-8437
008,人口,213,増減の計,001,男,001,総人口,04000,宮城県,2023001011,2023年10月～2024年9月,人,-8290
008,人口,213,増減の計,001,男,001,総人口,05000,秋田県,2023001011,2023年10月～2024年9月,人,-7721
008,人口,213,増減の計,001,男,001,総人口,06000,山形県,2023001011,2023年10月～2024年9月,人,-7225
008,人口,213,増減の計,001,男,001,総人口,07000,福島県,2023001011,2023年10月～2024年9月,人,-11470
008,人口,213,増減の計,001,男,001,総人口,08000,茨城県,2023001011,2023年10月～2024年9月,人,-8567
008,人口,213,増減の計,001,男,001,総人口,09000,栃木県,2023001011,2023年10月～2024年9月,人,-5509
008,人口,213,増減の計,001,男,001,総人口,10000,群馬県,2023001011,2023年10月～2024年9月,人,-5305
008,人口,213,増減の計,001,男,001,総人口,11000,埼玉県,2023001011,2023年10月～2024年9月,人,-49
008,人口,213,増減の計,001,男,001,総人口,12000,千葉県,2023001011,2023年10月～2024年9月,人,-4816
008,人口,213,増減の計,001,男,001,総人口,13000,東京都,2023001011,2023年10月～2024年9月,人,46275
008,人口,213,増減の計,001,男,001,総人口,14000,神奈川県,2023001011,2023年10月～2024年9月,人,-2379
008,人口,213,増減の計,001,男,001,総人口,15000,新潟県,2023001011,2023年10月～2024年9月,人,-12953
008,人口,213,増減の計,001,男,001,総人口,16000,富山県,2023001011,2023年10月～2024年9月,人,-4436
008,人口,213,増減の計,001,男,001,総人口,17000,石川県,2023001011,2023年10月～2024年9月,人,-5114
008,人口,213,増減の計,001,男,001,総人口,18000,福井県,2023001011,2023年10月～2024年9月,人,-2536
008,人口,213,増減の計,001,男,001,総人口,19000,山梨県,2023001011,2023年10月～2024年9月,人,-2219
008,人口,213,増減の計,001,男,001,総人口,20000,長野県,2023001011,2023年10月～2024年9月,人,-8262
008,人口,213,増減の計,001,男,001,総人口,21000,岐阜県,2023001011,2023年10月～2024年9月,人,-7480
008,人口,213,増減の計,001,男,001,総人口,22000,静岡県,2023001011,2023年10月～2024年9月,人,-14123
008,人口,213,増減の計,001,男,001,総人口,23000,愛知県,2023001011,2023年10月～2024年9月,人,-8623
008,人口,213,増減の計,001,男,001,総人口,24000,三重県,2023001011,2023年10月～2024年9月,人,-7885
008,人口,213,増減の計,001,男,001,総人口,25000,滋賀県,2023001011,2023年10月～2024年9月,人,-2041
008,人口,213,増減の計,001,男,001,総人口,26000,京都府,2023001011,2023年10月～2024年9月,人,-7608
008,人口,213,増減の計,001,男,001,総人口,27000,大阪府,2023001011,2023年10月～2024年9月,人,-6383
008,人口,213,増減の計,001,男,001,総人口,28000,兵庫県,2023001011,2023年10月～2024年9月,人,-16346
008,人口,213,増減の計,001,男,001,総人口,29000,奈良県,2023001011,2023年10月～2024年9月,人,-5150
008,人口,213,増減の計,001,男,001,総人口,30000,和歌山県,2023001011,2023年10月～2024年9月,人,-5688
008,人口,213,増減の計,001,男,001,総人口,31000,鳥取県,2023001011,2023年10月～2024年9月,人,-3013
008,人口,213,増減の計,001,男,001,総人口,32000,島根県,2023001011,2023年10月～2024年9月,人,-3366
008,人口,213,増減の計,001,男,001,総人口,33000,岡山県,2023001011,2023年10月～2024年9月,人,-6950
008,人口,213,増減の計,001,男,001,総人口,34000,広島県,2023001011,2023年10月～2024年9月,人,-10644
008,人口,213,増減の計,001,男,001,総人口,35000,山口県,2023001011,2023年10月～2024年9月,人,-7142
008,人口,213,増減の計,001,男,001,総人口,36000,徳島県,2023001011,2023年10月～2024年9月,人,-4468
008,人口,213,増減の計,001,男,001,総人口,37000,香川県,2023001011,2023年10月～2024年9月,人,-3714
008,人口,213,増減の計,001,男,001,総人口,38000,愛媛県,2023001011,2023年10月～2024年9月,人,-6846
008,人口,213,増減の計,001,男,001,総人口,39000,高知県,2023001011,2023年10月～2024年9月,人,-4705
008,人口,213,増減の計,001,男,001,総人口,40000,福岡県,2023001011,2023年10月～2024年9月,人,-4667
008,人口,213,増減の計,001,男,001,総人口,41000,佐賀県,2023001011,2023年10月～2024年9月,人,-2854
008,人口,213,増減の計,001,男,001,総人口,42000,長崎県,2023001011,2023年10月～2024年9月,人,-6423
008,人口,213,増減の計,001,男,001,総人口,43000,熊本県,2023001011,2023年10月～2024年9月,人,-4855
008,人口,213,増減の計,001,男,001,総人口,44000,大分県,2023001011,2023年10月～2024年9月,人,-4803
008,人口,213,増減の計,001,男,001,総人口,45000,宮崎県,2023001011,2023年10月～2024年9月,人,-4128
008,人口,213,増減の計,001,男,001,総人口,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,-7583
008,人口,213,増減の計,001,男,001,総人口,47000,沖縄県,2023001011,2023年10月～2024年9月,人,-838
008,人口,213,増減の計,001,男,002,日本人人口,00000,全国,2023001011,2023年10月～2024年9月,人,-452469
008,人口,213,増減の計,001,男,002,日本人人口,01000,北海道,2023001011,2023年10月～2024年9月,人,-28517
008,人口,213,増減の計,001,男,002,日本人人口,02000,青森県,2023001011,2023年10月～2024年9月,人,-9967
008,人口,213,増減の計,001,男,002,日本人人口,03000,岩手県,2023001011,2023年10月～2024年9月,人,-9279
008,人口,213,増減の計,001,男,002,日本人人口,04000,宮城県,2023001011,2023年10月～2024年9月,人,-10065
008,人口,213,増減の計,001,男,002,日本人人口,05000,秋田県,2023001011,2023年10月～2024年9月,人,-8099
008,人口,213,増減の計,001,男,002,日本人人口,06000,山形県,2023001011,2023年10月～2024年9月,人,-7877
008,人口,213,増減の計,001,男,002,日本人人口,07000,福島県,2023001011,2023年10月～2024年9月,人,-12760
008,人口,213,増減の計,001,男,002,日本人人口,08000,茨城県,2023001011,2023年10月～2024年9月,人,-14071
