単位_db_code,単位_db,表頭_集計項目_db_code,表頭_集計項目_db,表側_集計項目_db_code,表側_集計項目_db,都道府県_code,都道府県,時間軸_db_code,時間軸_db,unit,value
0101300,百万円,01040110,販売額等,01030200,増減率(%),07000,福島県,2024000303,2024年3月,,-2.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),07000,福島県,2024000404,2024年4月,,-1.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),07000,福島県,2024000505,2024年5月,,-4.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),07000,福島県,2024000606,2024年6月,,1.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),07000,福島県,2024000707,2024年7月,,-9.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),07000,福島県,2024000808,2024年8月,,-2.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),07000,福島県,2024000909,2024年9月,,-4.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),07000,福島県,2024001010,2024年10月,,-10.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),07000,福島県,2024001111,2024年11月,,-4.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),07000,福島県,2024001212,2024年12月,,-2.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),07000,福島県,2025000101,2025年1月,,-6.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2022000000,2022年,,-0.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2023000000,2023年,,-0.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000000,2024年,,2.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2021100000,2021年度,,-3.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2022100000,2022年度,,-1.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2023100000,2023年度,,0.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2023001012,2023年10～12月,,1.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000103,2024年1～3月,,2.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000406,2024年4～6月,,3.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000709,2024年7～9月,,2.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024001012,2024年10～12月,,2.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2023001111,2023年11月,,4.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2023001212,2023年12月,,0.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000101,2024年1月,,-0.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000202,2024年2月,,1.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000303,2024年3月,,5.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000404,2024年4月,,3
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000505,2024年5月,,2.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000606,2024年6月,,5.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000707,2024年7月,,-2.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000808,2024年8月,,5.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024000909,2024年9月,,3.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024001010,2024年10月,,-1.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024001111,2024年11月,,3.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2024001212,2024年12月,,5.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),08000,茨城県,2025000101,2025年1月,,1.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2022000000,2022年,,-0.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2023000000,2023年,,-0.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000000,2024年,,0.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2021100000,2021年度,,-4.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2022100000,2022年度,,-0.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2023100000,2023年度,,0.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2023001012,2023年10～12月,,1.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000103,2024年1～3月,,3.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000406,2024年4～6月,,0.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000709,2024年7～9月,,-1.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024001012,2024年10～12月,,-0.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2023001111,2023年11月,,0.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2023001212,2023年12月,,2
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000101,2024年1月,,-1.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000202,2024年2月,,-0.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000303,2024年3月,,12.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000404,2024年4月,,-0.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000505,2024年5月,,-1.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000606,2024年6月,,4.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000707,2024年7月,,-4.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000808,2024年8月,,1.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024000909,2024年9月,,-0.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024001010,2024年10月,,-3.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024001111,2024年11月,,0.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2024001212,2024年12月,,1.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),09000,栃木県,2025000101,2025年1月,,-2.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2022000000,2022年,,0.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2023000000,2023年,,3.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000000,2024年,,2.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2021100000,2021年度,,-3.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2022100000,2022年度,,0.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2023100000,2023年度,,4.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2023001012,2023年10～12月,,5.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000103,2024年1～3月,,6.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000406,2024年4～6月,,2.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000709,2024年7～9月,,1.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024001012,2024年10～12月,,-0.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2023001111,2023年11月,,6
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2023001212,2023年12月,,6.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000101,2024年1月,,4.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000202,2024年2月,,5.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000303,2024年3月,,8.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000404,2024年4月,,5.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000505,2024年5月,,0.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000606,2024年6月,,2
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000707,2024年7月,,-0.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000808,2024年8月,,3
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024000909,2024年9月,,1.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024001010,2024年10月,,-2.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024001111,2024年11月,,2.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2024001212,2024年12月,,-0.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),10000,群馬県,2025000101,2025年1月,,-0.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2022000000,2022年,,-1.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2023000000,2023年,,3
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000000,2024年,,3.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2021100000,2021年度,,-2.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2022100000,2022年度,,-0.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2023100000,2023年度,,3.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2023001012,2023年10～12月,,3.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000103,2024年1～3月,,2.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000406,2024年4～6月,,2.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000709,2024年7～9月,,3.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024001012,2024年10～12月,,3.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2023001111,2023年11月,,5
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2023001212,2023年12月,,1.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000101,2024年1月,,-1.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000202,2024年2月,,-0.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000303,2024年3月,,8.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000404,2024年4月,,1.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000505,2024年5月,,2.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000606,2024年6月,,4.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000707,2024年7月,,-1.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000808,2024年8月,,10.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024000909,2024年9月,,2.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024001010,2024年10月,,-0.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024001111,2024年11月,,6.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2024001212,2024年12月,,4.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),11000,埼玉県,2025000101,2025年1月,,3.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2022000000,2022年,,-2.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2023000000,2023年,,0.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000000,2024年,,2.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2021100000,2021年度,,-5.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2022100000,2022年度,,-1.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2023100000,2023年度,,0.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2023001012,2023年10～12月,,0.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000103,2024年1～3月,,1.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000406,2024年4～6月,,1.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000709,2024年7～9月,,3.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024001012,2024年10～12月,,2
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2023001111,2023年11月,,1.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2023001212,2023年12月,,0.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000101,2024年1月,,-2.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000202,2024年2月,,0.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000303,2024年3月,,5.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000404,2024年4月,,-0.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000505,2024年5月,,2
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000606,2024年6月,,3.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000707,2024年7月,,-1.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000808,2024年8月,,9.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024000909,2024年9月,,3.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024001010,2024年10月,,-2.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024001111,2024年11月,,4
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2024001212,2024年12月,,3.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),12000,千葉県,2025000101,2025年1月,,2.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2022000000,2022年,,-0.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2023000000,2023年,,8.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000000,2024年,,7.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2021100000,2021年度,,-2.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2022100000,2022年度,,2.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2023100000,2023年度,,8.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2023001012,2023年10～12月,,6.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000103,2024年1～3月,,8.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000406,2024年4～6月,,6.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000709,2024年7～9月,,7.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024001012,2024年10～12月,,6.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2023001111,2023年11月,,10.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2023001212,2023年12月,,5.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000101,2024年1月,,4.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000202,2024年2月,,6.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000303,2024年3月,,13.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000404,2024年4月,,4.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000505,2024年5月,,6.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000606,2024年6月,,9.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000707,2024年7月,,2.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000808,2024年8月,,12.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024000909,2024年9月,,6.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024001010,2024年10月,,2.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024001111,2024年11月,,8.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2024001212,2024年12月,,9.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),13000,東京都,2025000101,2025年1月,,4.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2022000000,2022年,,-2.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2023000000,2023年,,2.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000000,2024年,,4.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2021100000,2021年度,,-4.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2022100000,2022年度,,-1
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2023100000,2023年度,,3.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2023001012,2023年10～12月,,3.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000103,2024年1～3月,,3.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000406,2024年4～6月,,3
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000709,2024年7～9月,,4.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024001012,2024年10～12月,,5.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2023001111,2023年11月,,7.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2023001212,2023年12月,,2.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000101,2024年1月,,0.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000202,2024年2月,,2.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000303,2024年3月,,7.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000404,2024年4月,,0.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000505,2024年5月,,2.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000606,2024年6月,,5.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000707,2024年7月,,0.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000808,2024年8月,,9.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024000909,2024年9月,,4.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024001010,2024年10月,,2.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024001111,2024年11月,,8.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2024001212,2024年12月,,5.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),14000,神奈川県,2025000101,2025年1月,,2.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2022000000,2022年,,-2.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2023000000,2023年,,-2.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000000,2024年,,1.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2021100000,2021年度,,-5.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2022100000,2022年度,,-1.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2023100000,2023年度,,-2.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2023001012,2023年10～12月,,-3.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000103,2024年1～3月,,-1.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000406,2024年4～6月,,3.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000709,2024年7～9月,,2.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024001012,2024年10～12月,,2
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2023001111,2023年11月,,-0.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2023001212,2023年12月,,-5.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000101,2024年1月,,-2.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000202,2024年2月,,3.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000303,2024年3月,,-4.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000404,2024年4月,,4.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000505,2024年5月,,1.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000606,2024年6月,,4
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000707,2024年7月,,-1.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000808,2024年8月,,6.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024000909,2024年9月,,0.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024001010,2024年10月,,-0.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024001111,2024年11月,,3.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2024001212,2024年12月,,3.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),15000,新潟県,2025000101,2025年1月,,-0.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2022000000,2022年,,-2.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2023000000,2023年,,-4.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000000,2024年,,4.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2021100000,2021年度,,-6.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2022100000,2022年度,,-1.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2023100000,2023年度,,-3.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2023001012,2023年10～12月,,-7.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000103,2024年1～3月,,5.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000406,2024年4～6月,,6.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000709,2024年7～9月,,2.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024001012,2024年10～12月,,3.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2023001111,2023年11月,,-4.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2023001212,2023年12月,,-10.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000101,2024年1月,,12.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000202,2024年2月,,8.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000303,2024年3月,,-2.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000404,2024年4月,,7.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000505,2024年5月,,1.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000606,2024年6月,,9.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000707,2024年7月,,-2.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000808,2024年8月,,7.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024000909,2024年9月,,2.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024001010,2024年10月,,-2.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024001111,2024年11月,,6.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2024001212,2024年12月,,4.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),16000,富山県,2025000101,2025年1月,,-10.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2022000000,2022年,,-1.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2023000000,2023年,,-1
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000000,2024年,,15.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2021100000,2021年度,,-5.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2022100000,2022年度,,-1.1
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2023100000,2023年度,,4.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2023001012,2023年10～12月,,-1.4
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000103,2024年1～3月,,23.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000406,2024年4～6月,,16.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000709,2024年7～9月,,10.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024001012,2024年10～12月,,12.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2023001111,2023年11月,,3.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2023001212,2023年12月,,-4.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000101,2024年1月,,39.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000202,2024年2月,,23.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000303,2024年3月,,10.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000404,2024年4月,,18.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000505,2024年5月,,14.8
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000606,2024年6月,,17.6
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000707,2024年7月,,3.3
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000808,2024年8月,,17.5
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024000909,2024年9月,,12.9
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024001010,2024年10月,,8
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024001111,2024年11月,,15.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2024001212,2024年12月,,13.2
0101300,百万円,01040110,販売額等,01030200,増減率(%),17000,石川県,2025000101,2025年1月,,-21.7
0101300,百万円,01040110,販売額等,01030200,増減率(%),18000,福井県,2022000000,2022年,,-3.6
